subcategory,metric,term,coef,stat,pval,ci_low,ci_high,effect_size,pval_fdr
104,satisfaction,"C(scene_id, Sum)[S.scene_2]",-0.06944444444444448,-0.3647441380820869,0.715302407644063,-0.44260632924729804,0.3037174403584091,-0.046023018198746574,0.7513906589345354
104,satisfaction,"C(mode, Sum)[S.0]",0.7916666666666663,4.51210457107642,6.418752653060346e-06,0.4477832016481729,1.1355501316851597,0.5246624074657105,6.418752653060346e-05
104,satisfaction,Group Var,0.2328235256737098,1.1631379212200246,0.24477354860861533,-0.15949944544519598,0.6251464967926156,0.15429947557215573,0.29502677855487114
105,appropriateness,Intercept,4.347222222222222,19.959552219542893,1.2381669372276519e-88,3.920338948758542,4.774105495685903,2.1067256117185518,2.4763338744553038e-88
105,appropriateness,"C(scene_id, Sum)[S.scene_1]",0.7361111111111112,2.6653126785836085,0.007691676963581251,0.1948045402196832,1.2774176820025391,0.356729895914004,0.034163332175903664
105,appropriateness,"C(scene_id, Sum)[S.scene_2]",0.6527777777777778,2.3635791678005584,0.01809935911935086,0.11147120688634982,1.1940843486692057,0.3163453793954375,0.04524839779837715
105,appropriateness,"C(mode, Sum)[S.0]",-0.5138888888888891,-2.3594358853772754,0.018302743284637782,-0.9407721623525693,-0.0870056154252088,-0.24903785186449343,0.09151371642318891
105,appropriateness,Group Var,0.08127728405960505,0.5544656335985481,0.5792602188781513,-0.20602735641770958,0.3685819245369197,0.03938812584827209,0.5792602188781513
105,disturbance,Intercept,3.236111111111111,12.712761067388737,5.022908541877432e-37,2.737190287056759,3.7350319351654635,1.7864364967294977,1.6743028472924775e-36
105,disturbance,"C(scene_id, Sum)[S.scene_1]",-0.027777777777777752,-0.13161412049584226,0.895289516149491,-0.4414373745588187,0.38588181900326324,-0.015334218856047176,0.9416920132349265
105,disturbance,"C(scene_id, Sum)[S.scene_2]",-0.7361111111111112,-3.4877741931398236,0.00048705923207919936,-1.1497707078921522,-0.3224515143300702,-0.40635679968525057,0.004870592320791994
105,disturbance,"C(mode, Sum)[S.0]",0.48611111111111127,1.9096422204232013,0.056179295088963015,-0.012809712943240958,0.9850319351654635,0.26834882998082593,0.24140348880504078
105,disturbance,Group Var,0.6364747381953227,1.8562644591688602,0.06341587230425559,-0.035556425128756786,1.3085059015194023,0.351354345545967,0.1380445463215408
105,satisfaction,Intercept,4.333333333333334,19.058433601724055,5.592415841313246e-81,3.8876945445520814,4.778972122114586,2.238775026074924,6.990519801641556e-81
105,satisfaction,"C(scene_id, Sum)[S.scene_1]",0.75,2.9953810374444747,0.0027410219726501416,0.25925342384514927,1.2407465761548506,0.38748029297450604,0.013705109863250707
105,satisfaction,"C(scene_id, Sum)[S.scene_2]",0.4166666666666667,1.6641005763580414,0.09609233191681694,-0.07407990948818405,0.9074132428215174,0.21526682943028114,0.24023082979204236
105,satisfaction,"C(mode, Sum)[S.0]",-0.49999999999999994,-2.1990500309681593,0.027874365025388644,-0.9456387887812527,-0.05436121121874721,-0.2583201953163373,0.09291455008462882
105,satisfaction,Group Var,0.21641023199509762,1.1134292913549604,0.26552410069938404,-0.16453561152603202,0.5973560755162273,0.11180626679485499,0.29502677855487114
201,appropriateness,Intercept,4.8436511325824405,18.10926584030197,2.693161231009271e-73,4.319423267286498,5.367878997878383,2.503012035951446,3.366451538761588e-73
201,appropriateness,"C(scene_id, Sum)[S.scene_1]",0.5730155340842287,2.4659423434414136,0.013665332870361467,0.11757511700630419,1.0284559511621532,0.29611232092086653,0.034163332175903664
201,appropriateness,"C(scene_id, Sum)[S.scene_2]",0.5967192163761609,2.5898630528887674,0.009601411973480946,0.14513233741910192,1.0483060953332197,0.30836146943488074,0.03200470657826982
201,appropriateness,"C(mode, Sum)[S.0]",0.04523775630645107,0.169133270037048,0.8656918161880367,-0.47899010898949107,0.5694656216023932,0.023377127174333757,0.9139209379187749
201,appropriateness,Group Var,0.5475331477949377,1.7849654714733068,0.07426691770013925,-0.0536803026446121,1.1487465982344873,0.2829440068038973,0.12377819616689877
201,disturbance,Intercept,2.7951325720645097,11.448278725587107,2.3986104383841868e-30,2.3166013181898975,3.273663825939122,1.5680423830640469,2.9982630479802332e-30
201,disturbance,"C(scene_id, Sum)[S.scene_1]",-0.1284659053978432,-0.5387975756546971,0.5900265366239872,-0.5957815712397917,0.3388497604441053,-0.07206813245846477,0.7393807428816074
201,disturbance,"C(scene_id, Sum)[S.scene_2]",-0.6056817564195777,-2.562467793994944,0.010393122632796506,-1.0689517461760523,-0.14241176666310296,-0.3397816168744689,0.05196561316398252
201,disturbance,"C(mode, Sum)[S.0]",-0.1284659053978434,-0.5261694942229999,0.598770447414966,-0.6069971592724558,0.35006534847676896,-0.07206813245846488,0.7484630592687075
201,disturbance,Group Var,0.36534747455927513,1.4836380866093233,0.1379049595669546,-0.11729576467929831,0.8479907137978486,0.2049564054241701,0.19700708509564943
201,satisfaction,Intercept,5.021000378629465,21.041907498050364,2.7124443447425028e-98,4.5533155972289405,5.488685160029989,2.98933825950748,4.520740574570838e-98
201,satisfaction,"C(scene_id, Sum)[S.scene_1]",0.6456662880372022,3.6815932328738157,0.00023178099982219935,0.30193394431036474,0.9893986317640395,0.3844084429706079,0.0023178099982219934
201,satisfaction,"C(scene_id, Sum)[S.scene_2]",0.519845220839456,2.9887314289284017,0.0028013825566756837,0.1789387410806108,0.8607517005983011,0.3094987234599014,0.014006912783378418
201,satisfaction,"C(mode, Sum)[S.0]",-0.04877815640724228,-0.20441851775497924,0.8380264606250744,-0.516462937807766,0.41890662499328146,-0.02904090782327542,0.9311405118056382
201,satisfaction,Group Var,0.8946745097699135,2.0740766173050953,0.03807219579638574,0.04922367039182507,1.740125349148002,0.5326597371401375,0.1903609789819287
202,appropriateness,Intercept,4.75,18.39012175909682,1.5762561189558779e-75,4.243759255728686,5.256240744271314,2.8479950753762004,2.251794455651254e-75
202,appropriateness,"C(scene_id, Sum)[S.scene_1]",0.5,2.5037085912008834,0.012289921182455464,0.10858783817169926,0.8914121618283007,0.29978895530275795,0.034163332175903664
202,appropriateness,"C(scene_id, Sum)[S.scene_2]",0.041666666666666664,0.20864238260007362,0.8347274220958021,-0.34974549516163406,0.4330788284949674,0.024982412941896494,0.8830720827549408
202,appropriateness,"C(mode, Sum)[S.0]",0.055555555555555504,0.21508914338124918,0.8296978181489139,-0.4506851887157582,0.5617962998268692,0.03330988392252863,0.9139209379187749
202,appropriateness,Group Var,0.7818706226338626,1.9829393686900725,0.04737420248207111,0.009059166505173577,1.5546820787625517,0.46879235428264515,0.12377819616689877
202,disturbance,Intercept,2.8750000000000013,12.080999279532717,1.3309233527349673e-33,2.408573645261355,3.3414263547386476,1.748871204119775,2.2182055878916123e-33
202,disturbance,"C(scene_id, Sum)[S.scene_1]",-0.2916666666666667,-1.3619461180501782,0.17321489031164594,-0.7114014524861849,0.12806811915285155,-0.17742171635997708,0.4053256959830842
202,disturbance,"C(scene_id, Sum)[S.scene_2]",-0.3333333333333333,-1.5565098492002032,0.11958690244007354,-0.7530681191528517,0.08640145248618497,-0.2027676758399738,0.2989672561001838
202,disturbance,"C(mode, Sum)[S.0]",0.09722222222222228,0.40853620752043013,0.6828800539222353,-0.36920413251642403,0.5636485769608686,0.05914057211999239,0.7587556154691503
202,disturbance,Group Var,0.48990384957316296,1.6831673214975147,0.09234270496334954,-0.08056462898346844,1.0603723281297943,0.2980099948890192,0.15390450827224925
202,satisfaction,Intercept,4.861111111111111,19.889405073724294,5.0267842012788093e-88,4.382082066888361,5.34014015533386,3.117671466178885,7.181120287541157e-88
202,satisfaction,"C(scene_id, Sum)[S.scene_1]",0.3888888888888889,2.260587235743618,0.023784828893695445,0.05171622677780102,0.7260615509999768,0.24941371729431083,0.05946207223423861
202,satisfaction,"C(scene_id, Sum)[S.scene_2]",0.2638888888888889,1.5339699099688837,0.1250370555029963,-0.07328377322219898,0.6010615509999768,0.16924502244971093,0.2500741110059926
202,satisfaction,"C(mode, Sum)[S.0]",0.1944444444444446,0.7955762029489725,0.4262784028198,-0.28458459977830536,0.6734734886671945,0.1247068586471555,0.6089691468854286
202,satisfaction,Group Var,1.012303057288516,2.1277949546127126,0.03335408787866095,0.07984594744147855,1.9447601671355537,0.6492401191201487,0.1903609789819287
203,appropriateness,Intercept,4.388888888888888,16.271233542904753,1.5794359805173555e-59,3.8602218931329793,4.9175558846447975,2.1382943454096837,1.754928867241506e-59
203,appropriateness,"C(scene_id, Sum)[S.scene_1]",0.3194444444444445,1.0604408814374637,0.28894407191756244,-0.2709699927317402,0.9098588816206292,0.1556353479253884,0.4127772455965178
203,appropriateness,"C(scene_id, Sum)[S.scene_2]",0.1111111111111111,0.36884900223911776,0.7122402774118657,-0.4793033260650736,0.7015255482872957,0.05413403406100465,0.8830720827549408
203,appropriateness,"C(mode, Sum)[S.0]",-0.36111111111111105,-1.3387723801124163,0.18064478491730274,-0.8897781068670203,0.1675558846447982,-0.1759356106982651,0.45161196229325684
203,appropriateness,Group Var,0.20118080974628486,1.0645656280729316,0.28707254103121027,-0.16921170630469332,0.571573325797263,0.09801655926503294,0.31896949003467806
203,disturbance,Intercept,2.9305555555555554,11.328431892896793,9.48882943553222e-30,2.4235318652613893,3.4375792458497214,1.751990763037176,1.0543143817258022e-29
